#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
3864,TYPO3.Flow,Feature,"",Resolved,Should have,Implement filtering for log messages,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Log,1.0 alpha 5,2009-07-10,"","",100,2009-07-10 04:12,"","",1797650,"","",Currently all severities are always logged. It should be possible to define filters per backend so only certain log entries are written.
3881,TYPO3.Flow,Task,Task #27561: Complete documentation,Resolved,Should have,Complete documentation about MVC,Robert Lemke,"",2012-08-16 16:35,- Documentation -,"",2011-06-20,"",0.00,100,2009-07-13 05:08,"","",18350,0.00,"",The documentation about MVC is still fragmentary and needs to be completed (and updated).
3882,TYPO3.Flow,Task,Task #27561: Complete documentation,Resolved,Should have,Document the Signal Slot features,Robert Lemke,Karsten Dambekalns,2011-06-22 06:07,- Documentation -,"",2009-07-13,"","",100,2009-07-13 05:09,"","",18400,"","",FLOW3's Signal and Slot features are currently undocumented.
3883,TYPO3.Flow,Task,"",Resolved,Must have,Mark all public API with @api tags,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,- Documentation -,1.0 alpha 3,2009-07-13,"","",100,2009-07-13 05:12,"","",18450,"","",The blacklisting approach with @internal tags is too error-prone and tedious to implement. We should go for a white list approach instead and mark all functions / methods which are part of the public (supported) API with an @api tag.
3933,TYPO3.Flow,Feature,"",Resolved,Must have,"Support typed parameters for class schemata, persistence, validation",Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 3,2009-07-17,"","",100,2009-07-17 08:39,"","",1795950,"","","When a domain model contains an array member variable and expects objects (of a certain kind) in that array, this can currently not be validated automatically. Additionally request parameters cannot be mapped from UUIDs to objects in such cases (because the class schema knows only about the array type).

Solution: Implement typed array using a syntax inspired by Java's Generics so that class schemata can find out about the intended contents of an array:
<pre>
	/**
	 * @var array<\F3\Blog\Domain\Model\Post>
	 */
	protected $relatedPosts = array();
</pre>
That would limit $relatedPosts to values of type \F3\Blog\Domain\Model\Post."
3934,TYPO3.Flow,Task,"",Resolved,Should have,Move class schema handling from Persistence to Reflection,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 3,2009-07-17,"","",100,2009-07-17 08:43,"","",18750,"","",The use and scope of class schemata has outgrown the Persistence scope; thus it should be moved to Reflection.
3945,TYPO3.Flow,Bug,"",Closed,Should have,Cannot redeclare PackageInterface ,Dmitry ,Karsten Dambekalns,2010-10-20 05:39,Core,"",2009-07-18,"","",0,2009-07-18 14:33,"","",1781700,"","","I'm not sure who (FLOW3 or APC) is wrong. But I got error with APC.

[apc-error] Cannot redeclare class f3\flow3\package\packageinterface in <path>\Flow3\Distribution\trunk\Packages\Framework\FLOW3\Classes\Core\Bootstrap.php on line 28.

Configuration:
OS: Windows XP SP3
Apache: 2.2.11
PHP: php-5.3.0-Win32-VC9-x86.zip
APC: php_apc-trunk-20090717-5.3-vc9-x86.zip
"
3950,TYPO3.Flow,Feature,"",Resolved,Should have,Package Manager should warn about duplicate packages,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Package,1.0 alpha 5,2009-07-21,"","",100,2009-07-21 05:08,"","",1797600,"","","Currently it is possible to use the same package key multiple times within the Packages/* directories, for example:

<pre>
Packages/
   Application/
      Blog/
   Framework/
   Shared/
      Blog/
</pre>

The behavior is undefined. We should throw an exception instead to warn about multiple occurrences of a package key."
3955,TYPO3.Flow,Feature,"",Resolved,Must have,Implement limit and ordering for persistence queries,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 3,2009-07-22,"","",100,2009-07-22 04:12,"","",1795900,"","","This needs to be possible:
<pre>
return $query->matching($query->equals('blog', $blog))->setOrderings(array('date' => \F3\FLOW3\Persistence\QueryInterface::ORDER_ASCENDING))->setLimit($limit)->execute();
</pre>"
3956,TYPO3.Flow,Feature,"",Resolved,Could have,Implement a Count Validator,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Validation,1.0 alpha 5,2009-07-22,"","",100,2009-07-22 04:15,"","",1797550,"","","For the blog (and other apps) we need a Count Validator:

<pre>
/**
  * @var \SplObjectStorage<F3\Blog\Domain\Model\Category>
  * @validate Count(atLeast = 1)
  */
protected $categories;
</pre>

The validate should be able to count everything implementing the Countable interface."
3969,TYPO3.Fluid,Bug,"",Closed,Won't have this time," ""Fatal error: Objects used as arrays.."" with PHP 5.2.0",Thomas Waggershauser,Jochen Rau,2010-10-20 05:44,"","",2009-07-23,"","",0,2009-07-23 11:39,"","",2600300,"","","I spend some time now, to understand this error:

Fatal error: Objects used as arrays in post/pre increment/decrement  
must return values by reference in /Users/air/Sites/ 
typo3_src-4.3.0alpha3/typo3/sysext/fluid/Classes/ViewHelpers/Form/ 
SelectViewHelper.php on line 148

It seems to be a php-problem, but I don't really understand, what this  
has to do with references :(

This issue occured using php 5.2.0, after update to 5.2.9, it worked.

-

This is not supposed to be like this, cause TYPO3 only requires 5.2.0 IIRC.

It's something that can be fixed quite easily, e.g. from
foreach ($this->arguments['options'] as $domainObject) {

to

$options = $this->arguments['options']
foreach ($options as $domainObject) {"
3977,TYPO3.Flow,Bug,"",Rejected,Should have,TextValidator is insecure,Robert Lemke,"",2012-03-13 08:13,Validation,"","","",6.00,20,2009-07-24 09:33,"","",1781650,"",FLOW3 1.0.0,"The TextValidator currently allows strings like
<pre>
%3cspan style=""color: #BBBBBB;""%3ea nice text%3c/span%3e
</pre>

It seems like we can't solve this completely with filter_var because then characters like percent, semikolon, quotes etc. can't be used in a text. In general the test case lacks realistic string which should pass the validator."
3985,TYPO3.Fluid,Bug,"",Resolved,Must have,f:form.textbox is not usable anymore without wrapping an f:form element ,Steffen Ritter,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-07-27,"","",100,2009-07-27 04:40,"","",2600250,"","","Hi,
you have been able to use ViewHelper form.textbox as standalone to create an input field.
Since some time (cannot say revision) this is not possible anymore. The ViewHelper tries to access something of the parent Object (formName).

If there is no form wrapped a Fatal error will be raised.

"
3987,TYPO3.Fluid,Task,"",Resolved,Must have,Inconsistent attribute naming in Form view helper,Robert Lemke,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,1.0,2009-09-05,2009-09-05,"",100,2009-07-27 05:27,"","",18900,"","","The action link view helper uses the following attributes for specifying the action:
<pre>
   <f:link.action action=""show"" controller=""Post"" package=""Blog"" ...
</pre>
The form view helper, however, uses other attribute names:
<pre>
   <f:form action=""create"" controllerName=""Comment"" packageName=""Blog"" subpackageName=""Foo"">
</pre>
That is not only incosistent with the link view helper but also in general (we never use ""packageName"" but only ""packageKey"").

Please rename the attributes as follows:

controllerName -> controller
packageName -> package
subpackageName -> subpackage

Note that names like ""controller"", ""package"" etc. should only be used for attributes in Fluid templates. We make the exception there to provide shorter names for the users. Generally in PHP code we'd rather use ""controllerName"", ""packageKey"" etc.
"
3989,TYPO3.Flow,Feature,"",Resolved,Should have,Generate PackageStates.yaml if it doesn't exist,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Package,1.0 alpha 5,2009-07-27,"","",100,2009-07-27 05:52,"","",1797500,"","",The package manager should generated the PackageStates.yaml file if it doesn't exist. In this case all available packages should be listed as active (if that is possible according to their constraints).
3990,TYPO3.Flow,Feature,"",Resolved,Should have,"Allow arbitrary names and locations for ""Web"" directory",Robert Lemke,"",2010-10-20 05:39,Core,1.0 alpha 3,2009-07-27,"","",100,2009-07-27 06:03,"","",1795850,"","","Currently the public directory must be called ""Web"" and reside on directory below FLOW3's root directory.

More specifically the bash script requires the directory to be called ""Web"" because it calls ./Web/index.php. Other parts of FLOW3 seem not to rely on the name because it is not hardcoded.

What's fixed though is the fact that the bootstrap must be accessible via ../Packages/Framework/FLOW3/Scripts/FLOW3.php. Even if the require statement in the index.php script would be adjusted to another structure, the bootstrap would still rely on this relative path.

Unfortunately this doesn't match the reality at most hosters. The following structure (and others) must equally be possible:
<pre>
/var/www/foo/bar/
   myApp/
      Configuration/
      Data/
      Packages/
         Framework/
            FLOW3/
          ...
   log/
   tmp/
   htdocs/
      Resources/
          Packages/
             ...
      .htaccess
      index.php
</pre>

So: Make sure that FLOW3 works with arbitrary names for the Web directory and arbitrary relative paths between Web and the FLOW3.php script."
3994,TYPO3.Fluid,Bug,"",Resolved,Must have,Viewhelpers are instanciated multiple times in ViewHelperNode,Bastian Waidelich,Sebastian Kurfuerst,2010-10-20 05:44,Core,"",2009-07-27,"","",100,2009-07-27 06:36,"","",2600200,"","","In the evaluate() method of \F3\Fluid\Core\Parser\SyntaxTree\ViewHelperNode there is
<pre>
$viewHelper = $objectFactory->create($this->viewHelperClassName);
</pre>

The viewhelper should be stored in a private/protected field to be able to do
<pre>
if ($this->viewHelper === NULL) {
	$this->viewHelper = $objectFactory->create($this->viewHelperClassName);
}
</pre>

This will increase performance and make it possible to store private values in view helpers."
3997,TYPO3.Fluid,Feature,"",Resolved,Should have,Enable bulk assignment of template variables,Robert Lemke,Bastian Waidelich,2010-10-20 05:44,Core,1.0.0 alpha 3,2009-07-27,"","",100,2009-07-27 08:54,"","",2603750,"","","Currenly TemplateView::assign() expects two arguments: the key and the value of the variable to assign. When lots of variables are assigned this is not convenient - a signature for bulk assignments would help.

Enhance assign() so that if the first argument is an array, the function assumes that it is an array of keys and values which will be assigned. In that case the second argument must not be set (and if so, results in an exception).

<pre>

$this->view->assign('foo', 'bar');
$this->view->assign('baz', 'quux');

// same as:

$this->view->assign(array('foo' => 'bar', 'baz' => 'quux');

</pre>"
4013,TYPO3.Flow,Bug,"",Resolved,Should have,Argument handling in RESTController doesn't work correctly,Christoph Blömer,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 5,2009-07-28,"","",100,2009-07-28 05:38,"","",1797450,"","","The RESTController is inherited from the ActionController. Therefore the ArgumentHandling should work as intended.

The problem is due to the following code of the RESTController class.
<pre>
public function processRequest(\F3\FLOW3\MVC\RequestInterface $request, \F3\FLOW3\MVC\ResponseInterface $response) {
    $this->arguments->addNewArgument('id', 'UUID', FALSE);
    parent::processRequest($request, $response);
}
</pre>
Adding an argument in this code portion results in an shift of all arguments of a called method. The value for the 1st argument is now shifted to the second argument.

If addNewArgument is removed from that code it works as intended.

A possible solution would be to move that line into the initializeAction method. The argument is then added to the end of the argument array and not to the beginning.

But actually it also shouldn't be passed to the method if it is not required or specified by the method.
"
4027,TYPO3.Fluid,Bug,"",Resolved,Should have,options-argument of the SelectViewHelper should not be optional,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,1.0.0 alpha 3,2009-07-28,"","",100,2009-07-28 14:05,"","",2603700,"","",The SelectViewHelper expects $this->arguments['options'] to be an array. A Select field without options wouldn't make sense anyways. So the options-argument should be required.
4028,TYPO3.Fluid,Bug,"",Resolved,Must have,Email Uri Helper creates a link tag instead of an URI,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,1.0.0 alpha 3,2009-07-28,"","",100,2009-07-28 14:17,"","",2603650,"","","\F3\Fluid\ViewHelpers\Uri\EmailViewHelper actually does the same as \F3\Fluid\ViewHelpers\Link\EmailViewHelper - creating a link tag.. Funny, that no one complained about it yet. A classical copy & paste bug."
4051,TYPO3.Fluid,Bug,"",Resolved,Must have,TagBuilder is not resetted when a view helper is initialized multiple times,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,Core,1.0.0 alpha 4,2009-07-29,"","",100,2009-07-29 07:46,"","",2603950,"","","Since r2895 ViewHelpers that belong to the same ViewHelperNode (inside loops) are only instantiated once. This leads to the side-effect, that $this->tag points to the same reference.
If a tag attribute is set it won't be resetted when initialize() is called.

Example:
<pre>
<f:for each=""{0:1, 1:2, 2:3, 3:4}"" as=""foo"">
	<f:link.action class=""{f:if('odd' condition='{foo} % 2')}"">{foo}</f:link.action>
</f:for>
</pre>

Expected result:
<pre>
<a class=""odd"" href=""viewhelpertest/standard"">1</a>
<a href=""viewhelpertest/standard"">2</a>
<a class=""odd"" href=""viewhelpertest/standard"">3</a>
<a href=""viewhelpertest/standard"">4</a>
</pre>

Actual result:
<pre>
<a class=""odd"" href=""viewhelpertest/standard"">1</a>
<a class=""odd"" href=""viewhelpertest/standard"">2</a>
<a class=""odd"" href=""viewhelpertest/standard"">3</a>
<a class=""odd"" href=""viewhelpertest/standard"">4</a>
</pre>

Solution:
Reset TagBuilder instance in initialize()

And we should check, whether there are more side-effects!"
4063,TYPO3.Fluid,Bug,"",Resolved,Must have,CObjectViewHelper erases field data in TypoScript,Christian Zenker,Bastian Waidelich,2010-10-20 05:44,"","",2009-07-29,"","",100,2009-07-29 13:37,"","",2600150,"","","If no cObj is handed, CObjectViewHelper uses cObj from the GLOBALS-array. But this way it erases all data in this cObj that might be used later on in TypoScript.

Example

<pre>
page {
    10 < plugin.tx_myext
    headerData = TEXT
    headerData {
        # will be empty
        field = title
        wrap = <title>|</title>
    }
}

</pre>


The appended bugfix creates a new cObj if none is supported, but I'm not sure, if this is the best solution.
Maybe the parser could support one, or maybe it already does...?"
4082,TYPO3.Flow,Bug,"",Resolved,Must have,FLOW3 uses wrong Packages path via CLI if directories are symlinked,Robert Lemke,Robert Lemke,2010-10-20 05:39,Core,1.0 alpha 3,2009-07-31,"","",100,2009-07-31 05:54,"","",1795800,"","","The paths for scanning directories for packages is currently determined by some relative path to the (real path) of the FLOW3 package. If Packages/Framework/ is in reality a symlink to some other FLOW3 installation (which must be possible), the back path leads to that installation - the wrong Packages path. This is only the case in CLI mode because when access from the web, the path is determined relatively to the Web directory (which is another problem, see #3990).
"
4084,TYPO3.Flow,Feature,"",Resolved,Should have,Make the application context accessible by a read-only setting,Robert Lemke,Robert Lemke,2010-10-20 05:39,Configuration,1.0 alpha 3,2009-07-31,"","",100,2009-07-31 07:28,"","",1795750,"","","In certain areas of FLOW3 it would come handy if the current application context could be retrieved from FLOW3's settings.
Therefore the configuration manager could set ""FLOW3.core.context"" automatically to the current application context."
4085,TYPO3.Flow,Bug,"",Resolved,Must have,Package Manager does not ignore files in directory Packages/,Robert Lemke,Robert Lemke,2010-10-20 05:39,Package,1.0 alpha 3,2009-07-31,"","",100,2009-07-31 07:34,"","",1795700,"","",If there are files in the directory Packages/ the package manager will cause a fatal error because it doesn't distinguish between files and directories while iterating over them.
4088,TYPO3.Flow,Task,"",Closed,Could have,Check maximum allowed path length only when creating of cache files failed,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:39,Cache,"",2009-07-31,"","",0,2009-07-31 09:38,"","",19500,"","","Currently we're checking the length of each cache file that is generated in the caching FileBackend.
It might be possible to do that check only if touch() returned FALSE to avoid the (small) performance loss due to the many strlen() calls.

This has to be tested and profiled."
4091,TYPO3.Flow,Bug,"",Resolved,Must have,F3\FLOW3\Utility\Files::getUnixStylePath() creates invalid paths on windows,Irene Höppner,Karsten Dambekalns,2010-10-20 05:39,Utility,1.0 alpha 3,2009-07-31,"","",100,2009-07-31 12:06,"","",1795650,"","","C:\h\flow3\intranet\Web

becomes

C://h/flow3/intranet/Web/

Windows doesn't like the // and fails to create directories later.

"
4118,TYPO3.Flow,Bug,"",Resolved,Must have,Package Manager does not clear the code cache on activating / deactivating packages,Robert Lemke,Robert Lemke,2011-08-23 05:26,Package,1.0 beta 1,2009-08-03,"","",100,2009-08-03 06:56,"","",1781600,"","","When packages are activated and especially when they are deactivated, the package manager must assure that all code caches are flushed."
4146,TYPO3.Flow,Feature,"",Accepted,Should have,Support typed parameters for validation,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Validation,"","","",8.00,50,2009-08-04 13:09,"","",1781550,"","",Following up on #3933 validation should make use of typed parameters...
4149,TYPO3.Flow,Bug,"",Resolved,Should have,Link to exceptions wiki page not working anymore,Peter Beernink,Robert Lemke,2010-10-20 05:39,Error,"",2009-08-05,"","",0,2009-08-05 02:49,"","",1781500,"","","Due to the recent reinstall of the wiki.typo3.org website, the links to the explanation of an uncaught exception are not working anymore.

The redirect currently goes to http://wiki.typo3.org/Exception<exceptionID>. 
This should be http://wiki.typo3.org/index.php/Exception<exceptionID>."
4160,TYPO3.Flow,Bug,"",Resolved,Must have,"MVC Controller Argument $dataType should NOT be set to ""Text"" by default",Sebastian Kurfuerst,Sebastian Kurfuerst,2010-10-20 05:39,MVC,1.0 alpha 5,2009-08-05,"","",0,2009-08-05 16:56,"","",1797400,"","","MVC Controller Argument $dataType should NOT be set to ""Text"" by default. Instead, it would be a lot better to throw an exception if the data type could not be determined.

Just imagine somebody writing the following:
<pre>
 * param array $bla
</pre>
He will only notice that he forgot the @ if the system throws an exception at him. Else, it could sometimes work, and sometimes not...

Greets,
Sebastian"
4166,TYPO3.Flow,Feature,"",Resolved,Must have,Allow disabling validation for action arguments,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 3,2009-08-06,"","",100,2009-08-06 05:01,"","",1795600,"","","In situations where a knowingly incomplete / invalid argument needs to be passed to an action, for example an edit action, it is necessary to disable validation for a single or multiple arguments. This should be possible by calling a disableValidation() method on the argument object or by adding a @dontvalidate $argumentName annotation to an action method."
4167,TYPO3.Flow,Feature,"",Resolved,Must have,Implement an update() method for the base repository,Robert Lemke,Robert Lemke,2010-10-20 05:39,Persistence,1.0 alpha 3,2009-08-06,"","",100,2009-08-06 05:08,"","",1795550,"","","The base repository (\F3\FLOW3\Persistence\Repository) should provide an update() method which allows for convenient updates of an existing object.

The update method expects one argument which is a not-yet persisted clone of the original object. The fact that it is a clone of the original is important because only then it has the same UUID like the original object. If the object is not a clone, you must use replace() instead.

Calling update() will check the uuid of the given object, fetch the currently persisted object with the same uuid, will disconnect the existing object from the repository and persistence framework and connect the new object instead."
4168,TYPO3.Flow,Bug,"",Resolved,Must have,Rules added with @validate will replace existing validation rules,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 3,2009-08-06,"","",100,2009-08-06 05:15,"","",1795500,"","","A @validate annotation placed in an action method's comment should add new validation rules to the existing base validation of an argument.
However, it currently replaces existing rules.

The following code currently leads to disabling validation for the $blog argument which should not be possible by a @validate annotation:

<pre>
	/**
	 * Edits an existing blog
	 *
	 * @param \F3\Blog\Domain\Model\Blog $blog The blog to be edited. This might also be a clone of the original blog already containing modifications if the edit form has been submitted, contained errors and therefore ended up in this action again.
	 * @return string Form for editing the existing blog
	 * @validate $blog Raw
	 */
	public function editAction(\F3\Blog\Domain\Model\Blog $blog) {
		$this->view->assign('blog', $blog);
	}
</pre>
"
4169,TYPO3.Flow,Task,"",Resolved,Should have,Add CGL rules for annotations,Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:39,- Documentation -,1.0 alpha 5,2009-08-06,"","",100,2009-08-06 06:15,"","",20000,"","","Since annotations are part of the code in FLOW3, we should add some more rules in the CGL documentation.
E.g. it would be good to have a list of _all_ annotations used in FLOW3 (including @aspect eg).

And it should be stated which annotations are required in which cases.

Additionally the order of annotation tags varies from class to class currently. My suggestion for a defined order is

*For classes:*
<pre>
@version
@license
</pre>

*For constructor and methods in classes:*
<pre>
// parameters/return type
@param
@return
// validation
@validate
@dontvalidate
// authors (we might get rid of this?)
@author
// API related
@api
@since
@deprecated
// additional annotations
@see
@todo
</pre>

*For test cases:*
<pre>
@test
@dataProvider
@expectedException
@author
</pre>

What am I missing?"
4170,TYPO3.Fluid,Bug,"",Resolved,Must have,Form Viewhelper creates hidden identity field even for new objects,Robert Lemke,Robert Lemke,2010-10-20 05:44,ViewHelpers,1.0.0 alpha 3,2009-08-06,"","",100,2009-08-06 08:05,"","",2603600,"","","Every entity has a uuid, no matter if it's new, reconstituted or clone of a reconstituted object.

Earlier the form view helper only rendered the hidden identity field for objects which were not new. However that stood in the way for implementing the new edit mechanism which should expects that the identity of a clone is also render, although a clone is ""new"".

We need a check which assures that the identity field is render for objects being new and clone but nor for object being new and not a clone."
4202,TYPO3.Fluid,Feature,"",Resolved,Should have,"Add ""absolute"" argument to action link viewhelpers",Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,"","",2009-08-09,"","",100,2009-08-09 14:36,"","",2600100,"","","Since r2914 Fluid supports to generate absolute links/URIs by setting the argument $absolute. This is useful for news feeds or email templates for example.
This feature needs to be backported."
4207,TYPO3.Fluid,Feature,"",Resolved,Should have,Make action argument optional in ActionViewHelpers,Jeff Segars,Bastian Waidelich,2010-10-20 05:44,"","",2009-08-10,"","",100,2009-08-09 19:36,"","",2600050,"","","The action view helpers for links and URIs both require the action argument. These view helpers may be used to generate links within the same action and templates may be shared across actions via partials. Thus, it would be helpful for the action to be an option argument like the controller and other arguments."
4218,TYPO3.Fluid,Feature,"",Resolved,Should have,"Support for properties of nested objects using ""property""-argument",Marcel Rosenberger,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-08-10,"","",100,2009-08-10 11:06,"","",2600000,"","","Hi all,

it would be great to be able to use the ""property""-argument to specify values for nested objects. Here is an example:

Given a class ?Club? and a class ?User?. The Club has a property ?user? that references a User-Object.

Club->user = User-Object

With Fluid I want to provide a formular for editing the Club-Object AND User-Object (inside the Club-Object) simultaneously. What I am trying to do is something like:

<pre>
<f:form
	method=""post""
	controller=""Club""
	action=""mailChanges""
	name=""updatedClub""
	object=""{club}""
	arguments=""{club : club}"">

<p>Clubname: <f:form.textbox property=""name"" /></p>
<p>Responsible for Club: <f:form.textbox property=""user.name"" /></p>

[...submit...]

</form>
</pre>

When the formular is submitted the club's name and the name for the responsible should be changed."
4221,TYPO3.Flow,Feature,"",Resolved,Should have,Implement CLI controller for Cache Manager,Robert Lemke,Robert Lemke,2010-10-20 05:39,Cache,1.0 alpha 3,2009-08-10,"","",100,2009-08-10 11:58,"","",1795450,"","","The ./flow3 bash script already supports a command ""./flow3 cache flush"", however this is not yet implemented as a controller for the Cache Manager."
4230,TYPO3.Fluid,Feature,"",Resolved,Should have,Create ViewHelpers for Backend Modules,Steffen Kamper,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-08-12,"","",100,2009-08-12 05:08,"","",2599950,"","","Creating backend modules should be very simple. I started with creating these viewhelpers and grouped them by category.
This grouping needs a patch in fluid as the directory level resolved by fluid is limited to one level.

To show you the way i used them here is my template (now all used in blog_example)
<pre>
{namespace blog=Tx_BlogExample_ViewHelpers}<blog:be.startPage pageTitle=""{title}"" jumpToUrl=""true"" extJs=""true"" />    
<form action="""" method=""post"" enctype=""multipart/form-data"">
<div class=""typo3-fullDoc"">
	<!-- Page header with buttons, path details and csh -->
	<div id=""typo3-docheader"">
		<div id=""typo3-docheader-row1"">
			<div class=""buttonsleft"">
				<div class=""buttongroup"">
					<blog:be.buttons.csh table=""_MOD_web_func"" />
					<blog:be.buttons.save />
				</div>
			</div>
			<div class=""buttonsright"">
				<div class=""buttongroup"">
					<blog:be.buttons.shortcut setList=""{setKeys}"" />
				</div>
			</div>
		</div>
		<div id=""typo3-docheader-row2"">
			<div class=""docheader-row2-left"">
				<div class=""docheader-funcmenu"">
					<blog:be.menus.functionMenu modMenu=""{modMenu}"" key=""{modMenuKey}"" />
					<blog:be.menus.functionMenu modMenu=""{submodMenu}"" key=""{submodMenuKey}"" />
				</div>
			</div>
			<div class=""docheader-row2-right"">
				<blog:be.status.pagePath />
				<blog:be.status.pageInfo />
			</div>
		</div>
	</div>
	<!-- Content of module, for instance listing, info or editing -->
	<div id=""typo3-docbody"">
		<div id=""typo3-inner-docbody"">
		 	<h1>{title}</h1>
			<p>Welcome in the OldStyle backend module!<br />Looks like Standard, but is an Extbase driven module :)</p>	
			
		</div>
	</div>
</div>
</form>
<blog:be.endPage />  
</pre>

attached is a patch for blog_example to show you how they will work"
4231,TYPO3.Fluid,Bug,"",Resolved,Must have,[Fluid] Only one level is possible for directories in ViewHelpers,Steffen Kamper,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-08-12,"","",100,2009-08-12 05:09,"","",2599900,"","","Fluid only resolves one level in Tx_Fluid_Core_Parser_TemplateParser::resolveViewHelperName

Change it to infinetive does the attached patch "
4268,TYPO3.Flow,Task,"",Rejected,Must have,"handle model-attributes, that are not of type string, but user-input",Irene Höppner,"",2011-08-04 02:50,MVC,"","","",6.00,0,2009-08-18 12:41,"","",20300,6.00,"","I'm not sure, if this is a problem or something, I just didn't understand yet...

We have some attribute (""orderdate"") in the model that is of type \DateTime and we want the user to add a date for that in the new-/edit-forms.

What we did and what happened:

h2. 1. Added the attribute + getter-/setter-method to the model class and an input-field to new.html:

<pre>
/**
 *
 * @var \DateTime
 */
protected $orderdate = '';

/**
 *
 * @param \DateTime $orderdate
 * @return void
 */
public function setOrderdate(\DateTime $orderdate) {
	$this->orderdate = $orderdate;
}

/**
 *
 * @return \DateTime
 */
public function getOrderdate() {
	return $this->orderdate;
}
</pre>

<pre>
<label for=""orderdate"">Orderdate</label><br />
<f:form.textbox property=""orderdate"" id=""orderdate"" />
</pre>

*Result:* Exception: Catchable Fatal Error: Argument 1 passed to F3\Blog\Domain\Model\Blog::setOrderdate() must be an instance of DateTime, string given in C:\Programme\xampp\htdocs\flow3\blog\Packages\Application\Blog\Classes\Domain\Model\Blog.php line 127

h2. 2. Removed the type hint from the setter:

<pre>
/**
 *
 * @param \DateTime $orderdate
 * @return void
 */
public function setOrderdate($orderdate) {
	$this->orderdate = $orderdate;
}
</pre>
*Result*: Exception: 1244465558: Expected property of type DateTime, but got string

h2. 3. Added a validator the the attribute:

<pre>
/**
 *
 * @var \DateTime
 * @validate DateTime
 */
protected $orderdate = '';
</pre>

*Result*: error-message:
orderdate: The given subject was not a valid DateTime. Got: ""string""

*But*: We get that message, no matter what we entered into the input-field.

h2. 4. Created the \DateTime-object in the setter, if the parameter is of type string:

<pre>
/**
 *
 * @param \DateTime $orderdate
 * @return void
 */
public function setOrderdate($orderdate) {
	if (is_string($orderdate)) {
		$orderdate = new \DateTime($orderdate);
	}
	$this->orderdate = $orderdate;
}
</pre>

*Result*: Cool, works - as long as the string in the input-form has a proper format like yyyy-mm-dd.
Otherwise another exception: DateTime::__construct() [datetime.--construct]: Failed to parse time string (fgsdfasdfa) at position 0 (f): The timezone could not be found in the database

Ok, could check the string for a proper format in the setter... but we need the same check for several attributes in several classes...

h2. 5. What about writing our own validator?

Doesn't help because the setter comes first and needs a correct string already to create the datetime-object. Same exception like above.


h2. 6. Entered the orderdate-field to edit.html

<pre>
<label for=""orderdate"">Orderdate</label><br />
<f:form.textbox property=""orderdate"" id=""orderdate"" />
</pre>

*Result*: Exception: Warning: htmlspecialchars() expects parameter 1 to be string, object given in C:\Programme\xampp\htdocs\flow3\blog\Packages\Framework\Fluid\Classes\Core\ViewHelper\TagBuilder.php line 161

Added some short hand Fluid-syntax helps in that case:

<pre>
<label for=""orderdate"">Auftragsdatum:<br />
<f:form.textbox property=""orderdate"" value=""{f:format.date('{job.orderdate}' format='d.m.Y')}"" />(Format: dd.mm.yyyy)<br />
</pre>


h2. Conclusion:

There has to be done some conversion between the strings coming from html-forms and attributes of the model that are not of type string. Before that conversion the strings probably have to be validated. 
No idea where to do that best :-)."
4276,TYPO3.Flow,Task,"",Resolved,Should have,Release Notes still points to alpha2,Duo ,"",2010-10-20 05:39,- Documentation -,"",2009-08-20,"","",0,2009-08-19 23:26,"","",20400,"","","The release note wiki page linked from http://flow3.typo3.org/download/ is still pointing to the alpha2 release page and not the alpha3 release page.

http://wiki.typo3.org/index.php/FLOW3_1.0.0_alpha2

should be

http://wiki.typo3.org/index.php/FLOW3_1.0.0_alpha3"
