#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
29257,TYPO3 Flow Base Distribution,Feature,"",Rejected,Should have,Doctrine migrations couldn't be specified by environment,Fernando Arconada,Karsten Dambekalns,2011-08-29 05:47,"","",2011-08-25,"","",0,2011-08-25 17:36,"","",234550,"","",From command line you can execute doctrine migrations only in production environment
29258,TYPO3.Flow,Feature,"",Needs Feedback,Should have,Provide a way to override classes by environment,Fernando Arconada,"",2012-03-14 14:29,"","",2011-08-25,"","",0,2011-08-25 18:01,"","",234600,"","","In FLOW3 you can define several environments in your configuration. But, how could you override a class (ie. a controller) depending of the environment?.

If you always can clone your server you dont need environments, even in configuration.

I'm thinking in something like

MyPackage
 Classes
  mycontroller.php
  ValidationEnvironment
    mycontroller.php


The class is only overrided if it is defined for this environment
Cause the feature could decrease the performance of the framework it could be enabled/disabled by a config option
"
29266,TYPO3.Flow,Task,Task #27561: Complete documentation,Resolved,Should have,"Transfer ""Introduction"" chapter to ReST",Sebastian Kurfuerst,Karsten Dambekalns,2012-06-25 12:50,- Documentation -,1.1,2011-08-26,"","",100,2011-08-26 04:26,"","",234950,"","",see attachment
29268,TYPO3.Flow,Task,Task #27561: Complete documentation,Closed,Should have,Transfer / Rewrite MVC chapter,Sebastian Kurfuerst,Robert Lemke,2012-07-31 11:40,- Documentation -,1.1,2011-08-26,"","",30,2011-08-26 04:27,"","",235050,"","",""
29271,TYPO3.Flow,Bug,"",Closed,Should have,Query setOrdering doesn't work on relations,Torsten no-lastname-given,"",2012-03-14 10:07,Persistence,"",2011-08-26,"","",0,2011-08-26 06:27,"","",235200,"",FLOW3 1.0.0,"TYPO3\FLOW3\Persistence\Doctrine\Query->setOrdering does not work on related fields:


Currently:
<pre>
	public function setOrderings(array $orderings) {
		$this->orderings = $orderings;
		$this->queryBuilder->resetDQLPart('orderBy');
		foreach ($this->orderings AS $propertyName => $order) {
			$this->queryBuilder->addOrderBy($this->queryBuilder->getRootAlias() . '.' . $propertyName, $order);
		}
		return $this;
	}
</pre>

Better:
<pre>
	public function setOrderings(array $orderings) {
		$this->orderings = $orderings;
		$this->queryBuilder->resetDQLPart('orderBy');
		foreach ($this->orderings AS $propertyName => $order) {
			$this->queryBuilder->addOrderBy($this->getPropertyNameWithAlias($propertyName), $order);
		}
		return $this;
	}
</pre>"
29290,TYPO3.Fluid,Bug,"",Resolved,Must have,Additional Identity Properties not set on mapping error,Torsten no-lastname-given,Bastian Waidelich,2013-09-26 10:36,ViewHelpers,"",2011-08-26,"","",100,2011-08-26 16:24,"","",236050,"",FLOW3 1.0.0,"After a mapping error occurred, no additional identity properties are set and FLOW3 tries to create a new object.

Could be easily fixed in TYPO3\Fluid\ViewHelpers\Form\AbstractFormFieldViewHelper

currently:
<pre>
	protected function getValue() {
		$value = NULL;

		if ($this->arguments->hasArgument('value')) {
			$value = $this->arguments['value'];
		} elseif ($this->hasMappingErrorOccured()) {
			$value = $this->getLastSubmittedFormData();
		} elseif ($this->isObjectAccessorMode() && $this->viewHelperVariableContainer->exists('TYPO3\Fluid\ViewHelpers\FormViewHelper', 'formObject')) {
			$this->addAdditionalIdentityPropertiesIfNeeded();
			$value = $this->getPropertyValue();
		}
		if (is_object($value)) {
			$identifier = $this->persistenceManager->getIdentifierByObject($value);
			if ($identifier !== NULL) {
				$value = $identifier;
			}
		}
		return $value;
	}
</pre>


Better:
<pre>
	protected function getValue() {
		$value = NULL;

		if ($this->arguments->hasArgument('value')) {
			$value = $this->arguments['value'];
		} elseif ($this->hasMappingErrorOccured()) {
			$this->addAdditionalIdentityPropertiesIfNeeded();
			$value = $this->getLastSubmittedFormData();
		} elseif ($this->isObjectAccessorMode() && $this->viewHelperVariableContainer->exists('TYPO3\Fluid\ViewHelpers\FormViewHelper', 'formObject')) {
			$this->addAdditionalIdentityPropertiesIfNeeded();
			$value = $this->getPropertyValue();
		}
		if (is_object($value)) {
			$identifier = $this->persistenceManager->getIdentifierByObject($value);
			if ($identifier !== NULL) {
				$value = $identifier;
			}
		}
		return $value;
	}
</pre>"
29292,TYPO3.Flow,Bug,"",Resolved,Must have,Typing help on FLOW3 shell exits,Hari K T,Robert Lemke,2011-09-06 06:06,Command,1.0 beta 2,2011-08-27,"","",100,2011-08-26 23:20,"","",236150,"","","I have typed ./flow3 flow3:core:shell and the shell prompt came .

When typing help , it throws the below error.

<pre>
hari@hari-Vostro1510:/media/Linux/flow3$ ./flow3 flow3:core:shell
FLOW3 Interactive Shell

FLOW3 > help

Uncaught Exception in FLOW3 #1: Catchable Fatal Error: Argument 1 passed to TYPO3\FLOW3\Command\CoreCommandController::echoSubProcessResponse() must be an array, null given, called in /media/Linux/flow3/Packages/Framework/TYPO3.FLOW3/Classes/Command/CoreCommandController.php on line 246 and defined in /media/Linux/flow3/Packages/Framework/TYPO3.FLOW3/Classes/Command/CoreCommandController.php line 303
thrown in file Packages/Framework/TYPO3.FLOW3/Classes/Error/ErrorHandler.php
in line 81
Reference code: 20110827084131a1af4f

#0 TYPO3\FLOW3\Error\DebugExceptionHandler::echoExceptionCli()
   /media/Linux/flow3/Packages/Framework/TYPO3.FLOW3/Classes/Error/AbstractExceptionHandler.php:60

#1 TYPO3\FLOW3\Error\AbstractExceptionHandler::handleException()

hari@hari-Vostro1510:/media/Linux/flow3$ ./flow3 flow3:core:shell
FLOW3 Interactive Shell

FLOW3 > 

Bye!
hari@hari-Vostro1510:/media/Linux/flow3$ 

</pre>"
29295,TYPO3.Flow,Bug,"",Closed,-- undefined --,Uncaught Exception in FLOW3 SQLSTATE[HY000]: General error: 1005 Can't create table 'phoenix.#sql-3dc_28' (errno: 150),Hari K T,Christian Müller,2011-11-07 15:55,Persistence,"",2011-08-27,"","",0,2011-08-27 08:31,"","",236300,"",FLOW3 1.0.0,"Hi ,

I was trying the Blog Tutorial . As I was not having the cheat sheet , at some point I downloaded the Blog Package from the git .

I did a migration and it throws the below errors . Is it a bug ?

<pre>

hari@hari-Vostro1510:/media/Linux/flow3$ ./flow3 doctrine:migrate

Uncaught Exception in FLOW3 SQLSTATE[HY000]: General error: 1005 Can't create table 'phoenix.#sql-3dc_28' (errno: 150)
thrown in file Packages/Framework/Doctrine/Classes/DBAL/Connection.php
in line 618

#0 TYPO3\FLOW3\Error\DebugExceptionHandler::echoExceptionCli()
   /media/Linux/flow3/Packages/Framework/TYPO3.FLOW3/Classes/Error/AbstractExceptionHandler.php:60

#1 TYPO3\FLOW3\Error\AbstractExceptionHandler::handleException()

hari@hari-Vostro1510:/media/Linux/flow3$ 
</pre>"
29300,TYPO3.Flow,Bug,"",Resolved,Should have,Bug activating Package ./flow3 package:activate TYPO3.Faker,Hari K T,Robert Lemke,2011-10-21 07:24,Package,"",2011-08-27,"","",100,2011-08-27 13:30,"","",236550,"",FLOW3 1.0.0,"<pre>
hari@hari-Vostro1510:/media/Linux/flow3$ ./flow3 setup:profilingdata
The required package TYPO3.Faker is not active.hari@hari-Vostro1510:/media/Linux/flow3$ ./flow3 package:activate TYPO3.Faker
Flushed all caches.
PHP Fatal error:  Call to a member function dispatch() on a non-object in /media/Linux/flow3/Packages/Framework/TYPO3.FLOW3/Classes/SignalSlot/SignalAspect.php on line 49
hari@hari-Vostro1510:/media/Linux/flow3$ 

</pre>"
29303,TYPO3.Fluid,Bug,"",Resolved,Should have,TYPO3\Fluid\View\TemplateView getTemplateRootPath should be public,Fernando Arconada,"",2013-03-19 10:37,View,"",2011-08-28,"","",100,2011-08-28 05:30,"","",236700,"",FLOW3 1.0.0,"if TYPO3\Fluid\View\TemplateView setTemplateRootPath is public then the getTemplateRootPath should be also

The opposite have sense: set as protected and get as public. But if you could write you should be able to read what you have write"
29326,TYPO3.Flow,Bug,"",Resolved,Should have,./flow3 core:setfilepermissions should not rely on sudo without proper test,Steffen Müller,"",2013-02-15 11:21,Command,1.0 beta 2,2011-08-29,"","",100,2011-08-29 11:48,"","",237850,"","","@./flow3 core:setfilepermissions@ calls sudo without a proper test if it is installed and correctly setup.
On systems without sudo this leads to gazillions of ugly failing sudo calls within the find loop.

This can be reproduced on standard debian installation which is shipped without sudo.

I suggest not to rely on sudo at all, but prompt the user for running @./flow3 core:setfilepermissions@ as root or with sudo himself."
29358,TYPO3.Flow,Feature,"",Resolved,Should have,Enable use of @ (shut-up-operator),Ferdinand Kuhl,"",2011-09-05 07:06,Error,"",2011-08-30,"","",100,2011-08-30 11:23,"","",239350,"","","The FLOW3 error and exception handler does a good job. But if you have to integrate foreign code, suppressing foreign errors (E_STRICT or similar) is the only possibility to get this code to work.

PHP suggests to check (error_reporting() === 0) in order to realize if error_handling have been temporarily disabled.

I temporarily added to lines to the ErrorHandler::handleError function:

<pre><code class=""php"">if(error_reporting() === 0)
			return;</code></pre>"
29374,TYPO3.Flow,Bug,"",Resolved,Should have,ActionController doesn't initialize Errors correctly,Bastian Waidelich,Bastian Waidelich,2011-08-31 04:25,MVC,1.0 beta 2,2011-08-31,"","",100,2011-08-31 04:23,"","",240150,"","","The ActionController doesn't use the correct controller API in
getErrorFlashMessage(), arguments are not passed to the error FlashMessage resulting in the following message:
<pre>
An error occurred while trying to call %1$s->%2$s()
</pre>

As work around you can override the method @getErrorFlashMessage()@ in your controller."
29387,TYPO3.Flow,Feature,"",Needs Feedback,Should have,A token with wrong credentials should throw an exception,Christopher Hlubek,Andreas Förthner,2011-08-31 09:32,Security,"",2011-08-31,"","",0,2011-08-31 09:32,"","",240800,"","",It would be better if a token that has wrong credentials causes an exception in the AuthenticationProviderManager. I don't see any case right now where we would want to proceed with invalid / wrong credentials in a token.
29389,TYPO3.Flow,Feature,"",Resolved,Should have,Provide simple code migration mechanism,Bastian Waidelich,Karsten Dambekalns,2012-05-02 20:39,"",1.1,2011-08-31,"","",100,2011-08-31 09:58,"","",240900,"","","For people up-/downgrading from one FLOW3 version to another, there should be some tool that executes required migrations etc.

This could be a simple FLOW3 CLI Command IMO.
Changes that need to replace code could be put in @<Package>/Migrations/Php/Version<timestamp>.php@ (just like Doctrine migrations.
A consequence of that would be that changes must not break CLI (at least after caches have been flushed).

Some issues/questions:

* Do we need to provide a *downgrading* mechanismn?
* How can we track from which to which version the user is up-/downgrading?
* Do we need some automatic backup solution if anything goes wrong?"
29392,TYPO3.Flow,Bug,"",Resolved,Should have,Persistence\Generic\AbstractBackend does not cascade persist correctly,Karsten Dambekalns,Karsten Dambekalns,2011-09-02 06:06,Persistence,1.0 beta 2,2011-08-31,"","",100,2011-08-31 12:09,"","",241050,"","","When using the generic persistence some updates are not correctly persisted. One example is a change to the name of an account holder in the Blog (the username itself is changed correctly).
This at least occurred when using the PDO backend."
29395,TYPO3.Fluid,Bug,"",Resolved,Should have,SelectViewHelper with multiple=true cannot work with Collections,Ferdinand Kuhl,"",2011-11-08 00:37,"",1.0.1,2011-08-31,"","",0,2011-08-31 13:36,"","",241200,"",FLOW3 1.0.0,"When using collections as preselected values for SelectView-Helper with option multiple=""1"" the preselection is only possible when you have a ""public"" identity field.

The preselection for lists does only work if ""optionValueField""-Argument is set, which you cannot use with the internal flow3-identity.

First part of the solution is:
<pre><code class=""php"">
/**
 * Retrieves the selected value(s)
 *
 * @return mixed value string or an array of strings
 * @author Bastian Waidelich <bastian@typo3.org>
 */
protected function getSelectedValue() {
	$value = $this->getValue();
	if (!$this->hasArgument('optionValueField') && ! is_array($value)) {
		return $value;
	}
</code></pre>

(Important is the & ! is_array())

But than further the code runs in the next problem selecting by using $this->arguments['optionValueField'] to retrieve the value.
"
29405,TYPO3.Flow,Bug,"",New,Must have,"When storing a new entity inside the session, it will be fully serialized instead of just the reference being stored",Sebastian Kurfuerst,"",2013-04-04 05:34,Session,"",2011-09-01,"","",0,2011-09-01 03:15,"","",241700,"",FLOW3 1.0.0,"When having the following code:

<pre><code class=""php"">
$newEntity = new MyEntity();
$newEntityRepository->add($newEntity);

$someObjectWithSessionScope->setEntity($newEntity);
</code></pre>

Then, $newEntity is FULLY serialized; although it should only be stored as UUID reference in the session.

As an example, this happens when running the BlogExample setup; after creating an initial user -- this user is directly logged in, but the Account is fully stored in the session.

This leads to very weird bugs, in my case I wanted to store a reference to $account in another entity; and doctrine then told me that the object was not known yet.

The issue is in DependencyInjection\ProxyClassBuilder::buildSerializeRelatedEntitiesCode around line 239:


<pre><code class=""php"">
if (\$this->\$propertyName instanceof \\TYPO3\\FLOW3\\Persistence\\Aspect\\PersistenceMagicInterface && !\\TYPO3\\FLOW3\\Core\\Bootstrap::\$staticObjectManager->get('TYPO3\\FLOW3\\Persistence\\PersistenceManagerInterface')->isNewObject(\$this->\$propertyName) || \$this->\$propertyName instanceof \\Doctrine\\ORM\\Proxy\\Proxy) {
				if (!property_exists(\$this, 'FLOW3_Persistence_RelatedEntities') || !is_array(\$this->FLOW3_Persistence_RelatedEntities)) {
			
</code></pre>

Basically this check somehow needs to be adjusted, such that:
1) New objects *which are scheduled for addition* are serialized as UUID
2) New objects *which are NOT scheduled for addition* are serialized completely.

@Karsten: Any hints on how we can check that? It seems that PersistenceManagerInterface.::isNewObject also returns TRUE when the object is not known at all to the unit of work. Maybe we need to extend PersistenceManagerInterface then?
"
29406,TYPO3.Kickstart,Bug,"",Resolved,Should have,kickstart:commandcontroller renders appendContent() code,Robert Lemke,Karsten Dambekalns,2011-09-09 03:38,"",1.0 beta 2,2011-09-01,"","",100,2011-09-01 03:46,"","",241750,"","","The code rendered by this kickstart command renders 

   $this->response->appendContent(sprintf('You called the example command and passed ""%s"" as the first argument.', $requiredArgument));

but should render

   $this->outputLine('You called the example command and passed ""%s"" as the first argument.', array($requiredArgument));"
29407,TYPO3.Flow,Bug,"",Resolved,Should have,help command does not display description,Robert Lemke,Bastian Waidelich,2011-09-08 11:35,Command,1.0 beta 2,2011-09-01,"","",100,2011-09-01 03:50,"","",241800,"","","The command-line help command doesn't display the long help text of a single command.

Example:

   ./flow3 help kickstart:package

only displays this help text:

<pre>
Kickstart a new package

USAGE:
./flow3 kickstart:package <packageKey>

ARGUMENTS:
  packageKey           The package key, for example ""MyCompany.MyPackageName""
</pre>

This text is missing:
<pre>
Creates a new package and creates a standard Action Controller and a sample template for its Index Action.
For creating a new package without sample code use the package:create command.
</pre>"
29412,TYPO3.Flow,Task,"",Resolved,Should have,Remove generic PDO backend,Karsten Dambekalns,Karsten Dambekalns,2011-09-05 14:36,Persistence,1.0 beta 2,2011-09-01,"","",100,2011-09-01 05:05,"","",242050,"","","With the integration of Doctrine the old PDO based persistence backend is obsolete. The generic persistence basics will stay, for use by things like the CouchDB package."
29414,TYPO3.Flow,Bug,"",Resolved,Must have,Deletion of packages results in fatal error,Robert Lemke,Robert Lemke,2011-09-06 05:36,Command,1.0 beta 2,2011-09-01,"","",100,2011-09-01 06:54,"","",242150,"","","Most package operations (package:delete, package:deactivate etc.) and possibly also flow3:cache:flush result in a fatal error like this one:
<pre>
$ ./flow3 package:delete TYPO3.T3con11Typo3Org
Flushed all caches.

Fatal error: Call to a member function dispatch() on a non-object in /opt/local/apache2/htdocs/sites/flow3.org/Packages/Framework/TYPO3.FLOW3/Classes/SignalSlot/SignalAspect.php on line 49
</pre>
"
29415,TYPO3 Flow Base Distribution,Task,"",Resolved,Could have,Remove @license tags and add general license information,Robert Lemke,Karsten Dambekalns,2011-09-29 06:32,"",1.0.0,2011-09-01,"","",100,2011-09-01 06:59,"","",242200,"","",We should remove all @license tags in class doc comments and instead place a general LICENSE.txt file in the Documentation or Meta directory of each package. The general file comment block could also be simplified and mention that license file.
29416,TYPO3.Flow,Bug,"",Resolved,Must have,Aggregate root detection for Person vs AbstractParty is broken,Karsten Dambekalns,Karsten Dambekalns,2011-09-30 06:24,Persistence,1.0.0,2011-09-01,"","",100,2011-09-01 07:23,"","",242250,"","","The association from Account to Person is cascaded during persist, because the fact that Person has a PersonRepository is not detected from the type hint to AbstractParty in the Account class."
29419,TYPO3.Flow,Bug,"",Resolved,Should have,"It is impossible to use the Collection interface in ""type hints""",Karsten Dambekalns,Karsten Dambekalns,2011-09-09 09:21,Utility,1.0 beta 2,2011-09-01,"","",0,2011-09-01 09:16,"","",242400,"","","Currently it is not possible to use the Collection interface for @param or @var annotations, because the TypeHandling doesn't consider it a valid collection type. For the sake of decoupling it should be possible to do so, though."
29425,TYPO3.Flow,Bug,"",New,Should have,Deletion of a blog post with resources fails with FK constraint error,Karsten Dambekalns,"",2011-10-21 07:20,Persistence,"",2011-09-01,"","",0,2011-09-01 12:04,"","",242700,"",FLOW3 1.0.0,"[Debug this and update this issue to contain a ""neutral"" description.]"
29449,TYPO3.Flow,Bug,"",Resolved,Must have,Add safeguard preventing to reflect Doctrine Proxies,Sebastian Kurfuerst,Sebastian Kurfuerst,2011-09-05 06:36,Reflection,1.0 beta 2,2011-09-01,"","",100,2011-09-02 00:58,"","",243350,"","","In some custom application of mine, I have accidentally reflected a doctrine proxy class; which lead to the ReflectionService being called like this:

<pre>ReflectionService::reflectClass('TYPO3\FLOW3\Persistence\Doctrine\Proxies\SandstormMediaWorkflowDomainModelProcessInstanceProxy')</pre>

The ReflectionService reflected the class, returned the expected result and then *saved* the information about the above classname in the cache.

Unluckily, the above class implements multiple interfaces:

* @Doctrine\ORM\Proxy\Proxy@
* @TYPO3\FLOW3\AOP\ProxyInterface@ (as also some aspects apply to the above class)

Now, on the next FLOW3 run, the following happens:

* The @Object\Configuration\ConfigurationBuilder@ iterates through all available class names, thus it will also iterate over @Doctrine\ORM\Proxy\Proxy@
* The @ConfigurationBuilder@ then asks @ReflectionService::getDefaultImplementationClassNameForInterface('Doctrine\ORM\Proxy\Proxy')@
* The ReflectionService returns *our above initial class (....Proxies\SandstormMedia.....Proxy)*; because that's the only known implementation of the Proxy interface
* then, various weird things can happen... for example @ReflectionService::getMethodTagsValues(...)@ might fail because the ...Proxy class could not be loaded by the autoloader.

This leads to errors like:

<pre>Uncaught Exception in FLOW3 Class TYPO3\FLOW3\Persistence\Doctrine\Proxies\SandstormMediaWorkflowDomainModelProcessInstanceProxy does not exist thrown in file Packages/Framework/TYPO3.FLOW3/Classes/Reflection/ReflectionService.php in line 595 #0 TYPO3\FLOW3\Error\DebugExceptionHandler::echoExceptionCli() Packages/Framework/TYPO3.FLOW3/Classes/Error/AbstractExceptionHandler.php:60 #1 TYPO3\FLOW3\Error\AbstractExceptionHandler::handleException()
</pre>

So, the behavior is as follows:

* on first hit, everything works.
* on second hit, *at compile time*, the system seems to break randomly (took me quite some time to figure out what happens)

h2. Root Cause

The issue was caused by some custom package of mine, calling the ReflectionService in a wrong/unspecified way. I did $reflectionService->getClassSchema(get_class($object));
where $object was a doctrine proxy. And this lead to the above behavior.

h2. Possible Solutions

We somehow need to prevent the above root cause. For that, I see three possibilities, all of them adding a check to @ReflectionService::reflectClass()@

# fail silently when detecting that the incoming class name is a doctrine proxy
# throw an exception when detecting that the incoming class name is a doctrine proxy
# when detecting a doctrine proxy, find out the class name the user *really* wanted to reflect instead, and return this reflection data instead.

3) might have some side-effects; as we would need to touch most of the methods in the ReflectionService, everywhere @$this->reflectClass()@ is called. That's *why my preferred solution is 2)*.

h2. How to continue

I'll fix this issue; I'd just like your opinion which solution you like most.

Greets, Sebastian"
29452,TYPO3.Flow,Bug,"",Resolved,Should have,Wrong use of sys_get_temp_dir() in unit tests,Karsten Dambekalns,Karsten Dambekalns,2011-09-06 04:06,- Testing -,1.0 beta 2,2011-09-02,"","",100,2011-09-02 04:08,"","",243500,"","","When running the unit tests, two warnings are emitted in EnvironmentTest:
@PHP Warning:  sys_get_temp_dir() expects exactly 0 parameters, 1 given in .../TYPO3.FLOW3/Tests/Unit/Utility/EnvironmentTest.php on line xx@
"
29457,TYPO3.Fluid,Bug,"",Resolved,Must have,Template Compiler creates invalid Class names,Bastian Waidelich,"",2011-09-07 05:36,Core,1.0 beta 2,2011-09-02,"","",100,2011-09-02 13:56,"","",243750,"","","The ""identifier"" of a compiled template is based on the last modification timestamp and on the name of the original template/partial/layout.
In Core/Compiler/TemplateCompiler::store() this identifier is used as part of the class name for the compiled template without sanitizing the string first. This leads to invalid class names (= fatal error) if the identifier contains (for example) a dash.

*Note:* This also affects v4 and needs to be backported!"
29476,TYPO3.Flow,Feature,"",New,Should have,Provider rendering time and query count for request,Robert Lemke,"",2011-09-05 03:22,"","",2011-09-05,"","",0,2011-09-05 03:22,"","",244700,"","",It would be nice if FLOW3 could calculate the rendering time and the amount of queries executed for a single request and then make that information available to the developer. A simple way to do that could be by adding an HTML comment or HTTP response header. Later on the admin tool should support it of course.
29486,TYPO3.Flow,Bug,"",Resolved,Should have,injectSettings() doesn't receive always the settings of its own package,Robert Lemke,Robert Lemke,2011-09-05 13:06,Object,1.0 beta 2,2011-09-05,"","",100,2011-09-05 06:18,"","",245200,"","","injectSettings() should always receive the settings of that package the inject method is declared in. That is, we should derive the package key for the settings from the name of the class containing the injectSettings() method.

Currently this is not the case for settings injection defined in the Objects.yaml and referring to a different class (see related issue)."
29488,TYPO3.Flow,Bug,"",Resolved,Should have,AuthenticationManager::authenticate() does not throw Exception for invalid credentials,Carsten Bleicker,Bastian Waidelich,2011-10-19 19:37,Security,1.0.0,2011-09-05,"","",100,2011-09-05 08:51,"","",245300,"","","if i send empty login data the result of authentication is allways true here.
can somebody reproduce this? exception is also not thrown.
talking about this part:
<pre>public function authenticateAction() {

	$authenticated = FALSE;
	try {
		$this->authenticationManager->authenticate();
		$authenticated = TRUE;
	} catch (\TYPO3\FLOW3\Security\Exception\AuthenticationRequiredException $exception) {
		// No Exception is thrown if user sends empty form?
		var_dump($exception);
	}

	/**
	 * At this point $authenticated is allways true if user sends empty form?
	 */ 
	var_dump($authenticated);
	die();

	if ($authenticated) {
	........
}
</pre>"
29489,TYPO3.Flow,Feature,"",Closed,Should have,Simple remote packages support,Robert Lemke,Robert Lemke,2012-11-12 03:51,Package,"",2011-09-05,"","",0,2011-09-05 09:39,"","",245350,"","","FLOW3 should offer some basic package management based on Git repositories.

This needs to be further specified; for the time being, this ticket acts as an anchor for this feature."
29506,TYPO3.Flow,Task,"",Resolved,Should have,Entities lying in the session should be lazy loaded,Andreas Förthner,Andreas Förthner,2011-09-07 06:37,Persistence,1.0 beta 2,2011-09-06,"","",100,2011-09-06 05:06,"","",246150,"","",This can be done be (de)serializing only lazy loading proxies instead of the original object.
29508,TYPO3.Flow,Bug,"",Closed,-- undefined --,multipart/form-data cannot be saved!,Andreas Keßler,Sebastian Kurfuerst,2011-09-19 07:01,Resource,"",2011-09-06,"","",0,2011-09-06 05:26,"","",246250,"","","Hey guys,

I have a form with an upload for a audio file. Since I changed the enctype of my form to ""multipart/form-data"" the form could not be saved anymore. No matter if I want to upload a file or not.

Controller and Model were set in the way it is described in http://flow3.typo3.org/fileadmin/manual/nightly/TheDefinitiveGuide/PartIII/ResourceManagement.html

This is my first bug report ever. I hope you find all necessary info in it.

Greets,
Andreas Keßler

Required argument ""song"" is not set.
20 TYPO3\FLOW3\MVC\Controller\AbstractController::mapRequestArgumentsToControllerArguments()

19 TYPO3\FLOW3\MVC\Controller\ActionController_Original::processRequest(TYPO3\FLOW3\MVC\Web\Request, TYPO3\FLOW3\MVC\Web\Response)

18 TYPO3\FLOW3\MVC\Dispatcher_Original::dispatch(TYPO3\FLOW3\MVC\Web\Request, TYPO3\FLOW3\MVC\Web\Response)

17 TYPO3\FLOW3\MVC\Dispatcher::dispatch(TYPO3\FLOW3\MVC\Web\Request, TYPO3\FLOW3\MVC\Web\Response)

16 call_user_func_array(array, array)

15 TYPO3\FLOW3\MVC\Dispatcher::FLOW3_AOP_Proxy_invokeJoinPoint(TYPO3\FLOW3\AOP\JoinPoint)

14 TYPO3\FLOW3\AOP\Advice\AdviceChain_Original::proceed(TYPO3\FLOW3\AOP\JoinPoint)

13 TYPO3\FLOW3\Security\Aspect\RequestDispatchingAspect_Original::setAccessDeniedResponseHeader(TYPO3\FLOW3\AOP\JoinPoint)

12 TYPO3\FLOW3\AOP\Advice\AroundAdvice_Original::invoke(TYPO3\FLOW3\AOP\JoinPoint)

11 TYPO3\FLOW3\AOP\Advice\AdviceChain_Original::proceed(TYPO3\FLOW3\AOP\JoinPoint)

10 TYPO3\FLOW3\Security\Aspect\RequestDispatchingAspect_Original::blockIllegalRequestsAndForwardToAuthenticationEntryPoints(TYPO3\FLOW3\AOP\JoinPoint)

9 TYPO3\FLOW3\AOP\Advice\AroundAdvice_Original::invoke(TYPO3\FLOW3\AOP\JoinPoint)

8 TYPO3\FLOW3\AOP\Advice\AdviceChain_Original::proceed(TYPO3\FLOW3\AOP\JoinPoint)

7 TYPO3\FLOW3\Security\Aspect\RequestDispatchingAspect_Original::initializeSecurity(TYPO3\FLOW3\AOP\JoinPoint)

6 TYPO3\FLOW3\AOP\Advice\AroundAdvice_Original::invoke(TYPO3\FLOW3\AOP\JoinPoint)

5 TYPO3\FLOW3\AOP\Advice\AdviceChain_Original::proceed(TYPO3\FLOW3\AOP\JoinPoint)

4 TYPO3\FLOW3\MVC\Dispatcher::dispatch(TYPO3\FLOW3\MVC\Web\Request, TYPO3\FLOW3\MVC\Web\Response)

3 TYPO3\FLOW3\MVC\Web\RequestHandler_Original::handleRequest()

2 TYPO3\FLOW3\Core\Bootstrap::handleWebRequest()

1 TYPO3\FLOW3\Core\Bootstrap::run()


Please include more helpful information!"
29514,TYPO3.Flow,Feature,"",Resolved,Should have,AOP advices should be able to change method arguments,Andreas Förthner,Andreas Förthner,2011-12-21 06:37,AOP,1.1 beta 1,2011-09-06,"","",100,2011-09-06 09:21,"","",246550,"","",This can be done by adding a simple setter in the corresponding joinpoint.
29543,TYPO3.Flow,Task,"",Resolved,Should have,Clarifiy persistence behavior for inheritance in entities / aggregate roots,Karsten Dambekalns,Karsten Dambekalns,2011-09-30 06:25,Persistence,1.0.0,2011-09-07,"","",100,2011-09-07 11:58,"","",247950,"","","For aggregate roots being part of an inheritance chain, how should their repositories behave? Consider this example:

<pre>
AbstractParty
   +- Person
          +- User
</pre>

A @PersonRepository@ exists, no @UserRepository@ exists.

# Should the @PersonRepository@ also handle @User@ instances?
# Should it be possible to switch such behavior on/off?
# Or do we require developers to create a repository for every entity in such a chain?
# are the above options to be combined?"
29547,TYPO3.Flow,Feature,"",Resolved,Should have,@identity should make property unique in Database,Torsten no-lastname-given,Christian Müller,2012-05-03 08:40,Persistence,1.1,2012-04-30,"","",100,2011-09-07 15:37,"","",248150,0.00,"","A Property with the @indentify annotation is currently not unique in the database. 

So you could for example add 2 accounts with the same accountIdentifier. That shouldn't work."
29564,TYPO3.Flow,Feature,"",Closed,Should have,Change \TYPO3\FLOW3\Property\TypeConverter\DateTimeConverter in order to compose a DateTime property from two input fields,Andreas Keßler,Bastian Waidelich,2012-01-30 07:28,Property,"",2011-09-08,"","",0,2011-09-08 06:32,"","",249000,"","","It should be able to set one \DateTime property from two inputs

<pre>
<input type=""text"" name=""event[date][date]"" value=""{event.date -> f:format.date(format:'d.m.Y')}"" />
<input type=""text"" name=""event[date][time]"" value=""{event.date -> f:format.date(format:'H:i')}""/>
<f:form.hidden name=""event[date][dateFormat]"" value=""d.m.Y H:i"" />
</pre>

The changes could be made in \TYPO3\FLOW3\Property\TypeConverter\DateTimeConverter:121 and could look like this

<pre>
$time = """";
                        
if(isset($source['time']) && is_string($source['time'])) {
    $time = "" "".$source['time'];
}
                        
$dateAsString = $source['date'].$time; // original line 121
</pre>"
