#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
42475,TYPO3.Fluid,Bug,"",Closed,Should have,NotEmpty Validator does not work with arrays and objects,Ingo Pfennigstorf,Ingo Pfennigstorf,2012-10-29 08:19,"","",2012-10-29,"","",0,2012-10-29 07:07,"","",878400,"",(any),See #40683
42479,TYPO3.Flow,Feature,"",Closed,Won't have this time,Context dependant Package states,Bastian Waidelich,Bastian Waidelich,2013-05-07 12:39,Package,"",2012-10-29,"","",0,2012-10-29 09:18,"","",878550,"","","It should be possible to (de)activate packages for certain contexts only.
Suggested PackageStates.php syntax:
<pre>
<code class=""php"">
return array (
  'packages' => 
  array (
    'Foo.Bar' => 
    array (
      'manifestPath' => '',
      'state' => 'inactive',
      'packagePath' => 'Application/Foo.Bar/',
      'classesPath' => 'Classes/',
    ),
    'Bar.Baz' => 
    array (
      'manifestPath' => '',
      'state' => 'active',
      'overriddenStateByContext' => array(
        'Production' => 'inactive',
      ),
      'packagePath' => 'Application/Bar.Baz/',
      'classesPath' => 'Classes/',
    ),
// ...
</code>
</pre>"
42511,TYPO3.Flow,Bug,"",Resolved,Must have,"""Uri"" constructor silently accepts unparsable Uri strings",Adrian Föder,Adrian Föder,2012-12-11 04:27,Http,2.0,2012-10-30,"","",100,2012-10-30 06:37,"","",880150,"",Git 1.2 (master),"The Uri::__construct() method basically relies on the parse_url() method. As of PHP documentation, http://de3.php.net/manual/en/function.parse-url.php, Changelog,

> 5.3.3 	Removed the E_WARNING that was emitted when URL parsing failed. 

So the constructor's code can, dependent of the PHP version in use, either throw a Warning exception or silently do nothing but let the Uri object be created since there is no other check:

<pre><code class=""php"">
	public function __construct($uriString) {
		if (!is_string($uriString)) throw new \InvalidArgumentException('The URI must be a valid string.', 1176550571);

		$uriParts = parse_url($uriString);
		if (is_array($uriParts)) {
			$this->scheme = isset($uriParts['scheme']) ? $uriParts['scheme'] : NULL;
			$this->username = isset($uriParts['user']) ? $uriParts['user'] : NULL;
			$this->password = isset($uriParts['pass']) ? $uriParts['pass'] : NULL;
			$this->host = isset($uriParts['host']) ? $uriParts['host'] : NULL;
			$this->port = isset($uriParts['port']) ? $uriParts['port'] : NULL;
			$this->path = isset($uriParts['path']) ? $uriParts['path'] : NULL;
			if (isset($uriParts['query'])) {
				$this->setQuery ($uriParts['query']);
			}
			$this->fragment = isset($uriParts['fragment']) ? $uriParts['fragment'] : NULL;
		}
	}
</code></pre>

I recommend to catch the Warning, if any, and throw an exception if parse_url returned FALSE (or is not an array, i.e. the else-block of the if().

"
42516,TYPO3 Flow Base Distribution,Task,Bug #41843: Composer and rename issues (umbrella issue),Resolved,Should have,Composer dependency with Guzzle leads to Package related exception,Rafael Kähm,"",2012-11-08 08:35,"","",2012-10-30,"","",100,2012-10-30 09:21,"","",880350,"","","Guzzle-Package, installed with composer, makes fatal errors:

<pre>
PHP Fatal error:  Uncaught exception 'TYPO3\Flow\Package\Exception\InvalidPackagePathException' with message 'Package path does not exist or is no directory.' in /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php:99
Stack trace:
#0 /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageFactory.php(48): TYPO3\Flow\Package\Package->__construct('Guzzle.Iterator', '/var/www/TYPO3-F...', 'Classes/', 'e/Iterator/')
#1 /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php(699): TYPO3\Flow\Package\PackageFactory::create('/var/www/TYPO3-F...', 'Libraries/guzzl...', 'Guzzle.Iterator', 'Classes/', 'e/Iterator/')
#2 /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php(600): TYPO3\Flow\Package\PackageManager->registerPackagesFromConfiguration()
#3 /var/www/TYPO3-Flow/Pa in /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php on line 99
</pre> 


Here is Repository for this issue. https://github.com/RafaelKa/TYPO3-Flow---Guzzle.git 
You must only run
<pre>composer install --dev</pre>and<pre>
./flow help
</pre>
to get this error."
42520,TYPO3.Flow,Bug,"",New,Must have,Cache must be flushed globally for package state changes,Bastian Waidelich,"",2015-02-25 11:45,Core,"",2012-10-30,"","",0,2012-10-30 10:14,"","",880550,"",(any),Currently after (de)activating a package the cache is only flushed for the *current context*. Instead it must be flushed for all (affected) contexts.
42539,TYPO3.Flow,Feature,"",Resolved,Should have,Allow Object.yaml property value to be also an array,Adrian Föder,Adrian Föder,2012-11-08 15:36,Object,2.0,2012-10-31,"","",100,2012-10-31 05:01,"","",881500,"","","It would be nice to be allowed setting also arrays as values for Object properties.

Use case: consider the following ""foreign"" repository:

<pre><code class=""php"">
/**
 * A repository for Comments
 *
 * @Flow\Scope(""singleton"")
 */
class CommentRepository extends \TYPO3\Flow\Persistence\Repository {

	/**
	 * @var array
	 */
	protected $defaultOrderings = array('creationDate' => \TYPO3\Flow\Persistence\QueryInterface::ORDER_DESCENDING); 
</code></pre>

I'd like to modify this from my application, using Objects.yaml:

<pre><code class=""yaml"">
TYPO3\Comments\Domain\Repository\CommentRepository:
  properties:
    defaultOrderings:
      value:
        creationDate: 'ASC'
</code></pre>

This currently doesn't work because the handling (in DependencyInjection\ProxyClassBuilder) does only expect plain values."
42550,TYPO3.Flow,Task,"",Under Review,Should have,Add top-level .htaccess to block everything but Web,Karsten Dambekalns,Karsten Dambekalns,2012-12-11 16:43,"","",2012-10-31,"","",0,2012-10-31 06:54,"","",882050,"","","Although we ask to use @Web@ as document root, that is often not done and/or possible (think about the practice of default host setups like pXXX.server.tld being hardwired to the top level folder for many hosters). So people feel safe because they added a vhost pointing to @Web@, but don't think about that default host.

Should we add a @.htaccess@ file to the top level that allows access only to @Web@? Please vote and/or discuss!
"
42601,TYPO3.Flow,Bug,"",Under Review,Must have,Content Security: QOM rewriting is omitted if used in certain cases in an Action Controller,Robert Lemke,Robert Lemke,2013-08-14 09:35,Security,2.0.1,2012-11-01,"","",100,2012-11-01 14:10,"","",884450,"",Git master,"The QOM Query Rewriting Aspect checks if the security context is initialized. If it is not yet initialized, it will suspend query rewriting and just proceed to call the execute() or count() method.

This may be a problem because it is not defined when the security context is initialized. It can does happen that if no getRole() etc. methods have been called previously (no user is logged in), content is shown which must not be visible.

This issue is, however, quite predictable and becomes apparent during development already."
42606,TYPO3.Flow,Bug,"",New,Must have,Content Security with nested objects,Julian Kleinhans,"",2012-12-13 06:35,Security,"",2012-11-01,"","",0,2012-11-01 17:15,"","",884700,"",Git master,"I think there is a strange bug in the content security

Initial situation:

3 Models 
- Product
-- Category
--- Tutorial

The Product Model includes the categories and the categories the tutorials
With FLUID i can do something like that (3 nested for-loops)                                                                         
<pre>
<f:for each=""{products}"" as=""product"">
  <f:for each=""{product.categories}"" as=""category"">
    <f:for each=""{category.tutorials}"" as=""tutorial"">
      {tutorial.title} (Disabled: {tutorial.disabled})
    </f:for>
  </f:for>
</f:for>                                           
</pre> 
The Tutorial Model has a disabled class var which includes a boolean.
My Policy.yaml has the following content
<pre>
resources:
  entities:
    Kj187_Tutorials_Domain_Model_Tutorial:
      Kj187_Tutorials_Domain_Model_Tutorial_Disabled: 'this.disabled == TRUE'
</pre>

The problem is, it doesnt work with 3 (or more) nested loops. I get all tutorials, all with 'disabled equals 1' and all with 'disabled equals 0'.
If i get only the categories via repository and do something like that
<pre>
<f:for each=""{categories}"" as=""category"">
  <f:for each=""{category.tutorials}"" as=""tutorial"">
    {tutorial.title} (Disabled: {tutorial.disabled})
  </f:for>
</f:for>  
</pre>
it works!

Another problem is that i can call a tutorial with 'disabled = 1' directly (http://local.domain/PRODUCT/CATEGORY/TUTORIAL.html) without any problems ?!"
42715,TYPO3.Flow,Bug,"",Resolved,Should have,ObjectSerializer not capable of Collections,Steffen Ritter,Karsten Dambekalns,2012-12-11 15:08,Object,2.0 beta 1,2012-11-06,"","",100,2012-11-06 04:34,"","",890000,"",(any),"Using the serializer on Objects containing instances of \Doctrine\Common\Collections\Collection will fail with an exception: Object of type """" not registered.

Even if the Doctrine persistence knows how to deal with Collections, situations might need to serialize the Object for Sessions, Encryptions and so on.

Add support to the ObjectSerializer is quite easy."
42723,TYPO3.Flow,Bug,"",Resolved,Should have,Reflection\ObjectAccess consumes to much processing time,Steffen Ritter,"",2013-03-27 08:37,Reflection,"",2012-11-06,"","",100,2012-11-06 06:48,"","",890400,"",Git master,"JsonView, Validation, Serialisation and many other parts of Flow use ObjectAccess to retrieve information about how to access properties within the current object.


getAvailableGetters for example is called thousands of times, when putting an object hirarchy of 150 fuel stations with each one address and 3 opening entries (therefore 750 objects in a nested hirarchy) first into validation and than output it as JSON.

After compile (e.g. php is running) - the properties of an Object are immutable (despite stdClass). Therefore the ObjectAccess class should use a runtime cache.
"
42726,TYPO3.Flow,Task,"",Resolved,Should have,Document new package structure and management,Christian Jul Jensen,Karsten Dambekalns,2012-12-12 14:56,- Documentation -,2.0 beta 1,2012-11-06,"","",100,2012-11-06 07:59,"","",890550,"","","Topics

- Composer
- Package structure
- Upgrading
- Installing
- Maintaining

help me make the docs better, please share your experences and wtf's in the comments."
42743,TYPO3.Fluid,Task,"",New,Should have,Remove inline style for hidden form fields,Nicole Cordes,"",2012-11-06 17:09,"","",2012-11-06,"","",0,2012-11-06 17:09,"","",891400,"","","In Classes / TYPO3 / Fluid / ViewHelpers / FormViewHelper.php the hidden fieldsare wraped in an own div container which is hidden by inline style ""display: none"". There was a discussion if we should remove this wrapper in the TYPO3 Extbase team as someone mentioned inline styles are against some barrier free rules."
42746,TYPO3.Fluid,Bug,"",Resolved,Should have,Functional WidgetTest is broken since URI bugfix,Karsten Dambekalns,Karsten Dambekalns,2012-12-11 04:27,"",2.0 beta 1,2012-11-07,"","",100,2012-11-07 03:57,"","",891550,"",Git 1.2 (master),"The fix for #42511 broke the functional WidgetTest in Fluid, because that relied on ""broken"" uris being accepted."
42756,TYPO3.Flow,Bug,"",Resolved,Should have,Functional BrowserTest fails in Neos setup,Karsten Dambekalns,Karsten Dambekalns,2012-11-07 08:35,- Testing -,2.0 beta 1,2012-11-07,"","",100,2012-11-07 07:36,"","",892050,"",Git 1.2 (master),The functional @BrowserTest@ in Flow (added as part of the solution to #42049) fails when run in a Neos context. This is caused by the different routes configuration.
42758,TYPO3.Flow,Bug,"",Resolved,Should have,Unit test for PersistenceQueryRewritingAspect broken,Karsten Dambekalns,Karsten Dambekalns,2012-11-07 09:35,- Testing -,2.0 beta 1,2012-11-07,"","",100,2012-11-07 08:40,"","",892150,"",Git 1.2 (master),The solution for #42601 broke one test in the PersistenceQueryRewritingAspectTest.
42761,TYPO3.Flow,Feature,"",Resolved,Should have,"Let getByTag() return the identifiers, not only the values",Robert Lemke,Robert Lemke,2012-11-07 10:00,Cache,2.0 beta 1,2012-11-07,"","",0,2012-11-07 09:00,"","",892300,"","",Currently getByTag() only returns a numeric array of values ? an array indexed by entry identifier would be more useful though.
42766,TYPO3.Welcome,Task,"",Resolved,Should have,Update logo to TYPO3 Flow,Wouter Wolters,"",2012-11-07 16:36,"","",2012-11-07,"","",100,2012-11-07 13:54,"","",892550,"","",Update logo to TYPO3 Flow
42770,TYPO3.Flow,Bug,"",Resolved,Should have,Routing includes parameters from the current request,Aske Ertmann,"",2012-11-28 09:35,MVC - Routing,2.0,2012-11-07,"","",100,2012-11-07 15:06,"","",892750,"",Git 1.2 (master),"I believe that after https://review.typo3.org/#/c/15261/ some routing arguments from the current request is passed along to all new links created with the uri builder. This should not happen and leads to some very weird side effects.

I need to look further into the problem, but so far I've found that it happens for requests to the node controller ext direct service in Neos and as well for modules. The modules has a very special route part handling, so that is probably not the best place to start.

An example is the page tree making a request for the nodes and that request uses the uri builder to create links to the nodes, but those links are appended with the ajax request's parameters which of course they shouldn't.

Example ""nodeData[contentType]=TYPO3.Neos.ContentTypes:Page&nodeData[properties][title]=test&position=into&@subpackage=&__csrfToken=4cc446feb743b38a5f47db7fc500251e"" is added to the links"
42781,TYPO3.Flow,Task,"",Rejected,Should have,Introduce global function flow_var_dump(),Robert Lemke,Robert Lemke,2012-11-08 02:41,Error,2.0 beta 1,2012-11-08,"","",0,2012-11-08 02:22,"","",893300,"","","Currently there's a namespaced function \TYPO3\Flow\var_dump() which helps debugging nested object structures.

It would be more convenient and still unlikely that there will be name clashes, if we introduced a global function flow_var_dump() instead."
42784,TYPO3.Flow,Feature,"",Resolved,Should have,Allow exposing the class name of an object in JsonView,Karsten Dambekalns,Adrian Föder,2013-04-11 02:17,MVC,2.1,2012-11-08,"","",0,2012-11-08 04:54,"","",893450,"","","Besides telling the identifier of a persisted object, it should additionally be possible to expose the class name of this object."
42785,TYPO3.Flow,Task,"",Resolved,Should have,Make Mvc\Controller\Exception extend Mvc\Exception,Karsten Dambekalns,Karsten Dambekalns,2012-12-11 04:27,MVC,2.0 beta 1,2012-11-08,"","",100,2012-11-08 06:30,"","",893500,"","",The exception subclasses FLOW3\Exception directly.
42801,TYPO3.Flow,Bug,"",Resolved,Must have,New FlowSession session class is broken,Martin Brüggemann,Robert Lemke,2012-11-12 09:35,Session,2.0 beta 1,2012-11-08,"","",100,2012-11-08 14:56,"","",894200,"",Git 1.2 (master),"Unfortunately the new FlowSession patch has been merged today some minutes before I could save my comment at review.typo3.org. If I switch my Flow project to the new FlowSession save handler I get the following exception if I try to use the ./flow command: 

<pre>
PHP Fatal error:  Call to undefined method TYPO3\Flow\Cli\CommandRequestHandler::getHttpRequest() in /var/www/test/releases/20121108105617/Data/Temporary/Production/Cache/Code/Flow_Object_Classes/TYPO3_Flow_Session_FlowSession_Original.php on line 162
</pre>

Something seems to be wrong with the FlowSession intialization (should be disabled in Cli-mode?). If I flush the cache and request my project with the browser I just get a blank white page and nothing is logged (Doctrine proxy generation seems to fail too). "
42807,TYPO3.Flow,Bug,"",Resolved,Must have,Libraries/doctrine/dbal/docs/examples/sharding/composer.json broken Flow,Dominique Feyer,Karsten Dambekalns,2012-11-09 13:35,Package,2.0 beta 1,2012-11-09,"","",100,2012-11-08 18:36,"","",894500,"",Git 1.2 (master),"With recent Flow version (master), after surf deploy, I was unable to use flow (web or cli), after som debug it look like the composer.json file located at Libraries/doctrine/dbal/docs/examples/sharding/ is parsed a broke every thing. 

Here'is my shell output

<pre>
?  next git:(deploy) ? ./flow 
PHP Notice:  Undefined property: stdClass::$name in /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageFactory.php on line 78
PHP Fatal error:  Uncaught exception 'TYPO3\Flow\Package\Exception\InvalidPackageKeyException' with message '"""" is not a valid package key.' in /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php:96
Stack trace:
#0 /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageFactory.php(49): TYPO3\Flow\Package\Package->__construct('', '/home/vhosts/ho...', 'Classes/', '')
#1 /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php(734): TYPO3\Flow\Package\PackageFactory::create('/home/vhosts/ho...', 'Libraries/doctr...', '', 'Classes/', '')
#2 /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php(627): TYPO3\Flow\Package\PackageManager->registerPackagesFromConfiguration()
#3 /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framewor in /home/vhosts/hosted.medialib.tv/releases/20121109001526/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php on line 96
?  next git:(deploy) ? find Packages/Libraries/doctrine/ -name composer.json 
Packages/Libraries/doctrine/common/composer.json
Packages/Libraries/doctrine/dbal/docs/examples/sharding/composer.json
Packages/Libraries/doctrine/dbal/composer.json
Packages/Libraries/doctrine/orm/composer.json
Packages/Libraries/doctrine/migrations/composer.json
Packages/Libraries/doctrine/data-fixtures/composer.json
?  next git:(deploy) ? mv Packages/Libraries/doctrine/dbal/docs/examples/sharding/composer.json Packages/Libraries/doctrine/dbal/docs/examples/sharding/_composer.json
?  next git:(deploy) ? ./flow 
TYPO3 Flow 1.2 (""Production"" context)
usage: ./flow <command identifier>

See ""./flow help"" for a list of all available commands.
</pre>

The test is done on Linux with PHP 5.3.18-1 (dotdeb)"
42833,TYPO3.Flow,Bug,"",Closed,Should have,Migration fails if InnoDB is not default engine,Jan Roth,"",2012-11-10 13:24,- Migrations -,"",2012-11-10,"","",0,2012-11-09 19:07,"","",895750,"",FLOW3 1.1.0,"MySQL Migration-Statements should have an Engine in Create Table Statements.
Migration fails if not."
42888,TYPO3.Flow,Bug,"",Needs Feedback,Should have,ResourceManager chokes on non existing files,Bastian Waidelich,"",2012-11-12 12:02,Resource,"",2012-11-12,"","",0,2012-11-12 11:03,"","",898500,"",(any),"When importing a non existing file via @ResourceManager::importResource()@ the ResourceManager -kills the PHP process by allocating memory- throws an exception
We should check the existence of the specified $uri.
My first draft looks like this:
<pre>
<code class=""php"">
	public function importResource($uri) {
		$pathInfo = pathinfo($uri);
		if (isset($pathInfo['extension']) && substr(strtolower($pathInfo['extension']), -3, 3) === 'php') {
			$this->systemLogger->log('Import of resources with a ""php"" extension is not allowed.', LOG_WARNING);
			return FALSE;
		}

		// NEW CODE:

		$responseHeaders = get_headers($uri);
		$responseCode = (integer)substr($responseHeaders[0], 9, 3);
		if ($responseCode === 404) {
			$this->systemLogger->log(sprintf('Could not copy resource from ""%s"", the file does not exist.', $uri), LOG_WARNING);
			return FALSE;
		} elseif ($responseCode < 200 || $responseCode > 300) {
			$this->systemLogger->log(sprintf('Could not copy resource from ""%s"", got response code %d.', $uri, $responseCode), LOG_WARNING);
			return FALSE;
		}

		// ...
</code>
</pre>

But this breaks the unit tests with a warning
<pre>
get_headers(): This function may only be used against URLs
</pre>
for the vfs:// URIs.

What do you think about the general approach?
Actually it might be cleaner to switch to a proper request (maybe using Flows RequestEngineInterface) altogether here as @copy()@ is pretty limited.

BTW: If we adjust this we could also think about changing the return value from object/FALSE to object/NULL as we do it in most places already"
42947,TYPO3.Fluid,Bug,"",Rejected,Won't have this time,TextareaViewHelper is missing required attribute for html5,Dominic Garms,Adrian Föder,2015-04-01 04:38,ViewHelpers,"",2012-11-14,"","",0,2012-11-14 02:13,"","",901400,"",FLOW3 1.1.0,"Hi,

the required attribute is missing in the TextareaViewHelper, which is important for client-side validation for modern browsers / and polyfill fallbacks if using webshim libs.

Would be great to have,

Regards,
Dominic"
42955,TYPO3.Flow,Bug,"",Resolved,Should have,QueryResult::count() returns 0 for queries with offset,René Pflamm,Bastian Waidelich,2012-12-11 04:27,Persistence,2.0 beta 1,2012-11-14,"","",100,2012-11-14 05:27,"","",901800,"",FLOW3 1.1.0,"*NOTE* See comments below

On my Project I notice if I have more then itemsPerPage and switched to another Page this one ist Empty.

*As example:*
On first page, the object to paginate has an count of 27. The paginatedObject hast a count of 27 but display only 10.

With an itemsPerPage limit of 10 I got 3 pages. On Page 2 and 3 I got an paginatedObject of zero and display nothing.

Currently I hotfixed this quick and dirty with an replace of @$modifiedObjects = $query->execute();@ to @$modifiedObjects = $query->getResult();@ (see attachment)."
42961,TYPO3.Flow,Feature,"",Resolved,Should have,Support non PSR-0 packages,Bastian Waidelich,"",2014-03-14 09:22,Package,2.x,2012-10-12,"","",100,2012-11-14 06:28,"","",902100,"","","Composers autoloader supports non PSR-0 packages if they follow the so called ""PEAR-style"" (see http://getcomposer.org/doc/04-schema.md#psr-0).
A lot of packages on packagist.org still don't follow the PSR-0 standard. The only way to get those working with Flow, is to include the composer autoloader manually. I did this by adding following line to the Package.php of my distributions main package:
<pre>
<code class=""php"">
require \TYPO3\Flow\Utility\Files::concatenatePaths(array(FLOW_PATH_PACKAGES, 'Libraries/autoload.php'));
</code>
</pre>

But obviously this is just a hacky work around with unpredictable side effects"
43071,TYPO3.Fluid,Task,"",New,Should have,Remove TOKENS for adding fallback teplates in B,Marc Bastian Heinrichs,"",2012-11-18 08:22,"","",2012-11-18,"","",0,2012-11-18 08:19,"","",907600,"","",""
43072,TYPO3.Fluid,Task,"",New,Should have,Remove TOKENS for adding templates fallback in Backporter,Marc Bastian Heinrichs,"",2012-11-18 08:20,View,"",2012-11-18,"","",0,2012-11-18 08:20,"","",907650,"","",""
43082,TYPO3.Flow,Feature,"",Needs Feedback,Should have,"Add CLI support for scaffolding models, views, controller",Ingo Pfennigstorf,"",2015-01-05 05:39,"","",2012-11-18,"","",0,2012-11-18 15:39,"","",908150,"","","Add a cli mechanism to quickly generate code scaffolds on the command line.

Some examples on how it could be used:

h2. Generate a model

@
php typo3/cli_dispatch.phpsh extbase:generate model car wheels:int seats:int manufacturer:string
@

This generates:

* A model class Car.php with the provided properties and types
* A TCA definition
* ?

h2. Generate a Controller

@
php typo3/cli_dispatch.phpsh extbase:generate controller car index list show
@

This generates:

* A controller named CarController.php with the actions indexAction, listAction, showAction
* (Maybe) an entry in ext_localconf.php as allowed controller / action combination
* Html files Index.html, List.html, Show.html in Resources/Private/Templates/Car/

h2. Todos and remarks

The cli actions may be named after TYPO3 Flow conventions and maybe have the same featureset.
The generated code is really very basic, just dumb files without getting too complex, so good defaults have to be found regarding the models and class inheritance of them (VO, AE, ...)"
43089,TYPO3.Flow,Feature,"",Resolved,Should have,Allow configuration processing in code migrations,Karsten Dambekalns,Karsten Dambekalns,2012-12-11 04:28,Core,2.0 beta 1,2012-11-19,"","",100,2012-11-19 04:36,"","",908500,"","",Code migrations sometimes need to check or even modify YAML configuration.
43091,TYPO3.Flow,Feature,"",Resolved,Should have,Add logging of vote results on resources,Karsten Dambekalns,Karsten Dambekalns,2012-12-11 16:43,Security,2.0 beta 1,2012-11-19,"","",100,2012-11-19 05:29,"","",908600,"","",For access decision voting on joinpoints the results are logged nicely. For votes on resources this is missing.
